time,AHTHumiditySensor,AHTTemperatureSensor,BroadbandSensor,IRSensor,MPLPressureSensor,MPLTemperatureSensor,UVSensor
2024-04-08 13:49:45-04:00,24.7,29.7,65535.0,65535.0,1015.5,31.4,3.9
2024-04-08 13:49:46-04:00,24.7,29.7,65535.0,65535.0,1015.5,31.4,3.9
2024-04-08 13:49:47-04:00,24.7,29.7,65535.0,65535.0,1015.5,31.4,3.9
2024-04-08 13:49:48-04:00,24.6,29.7,65535.0,65535.0,1015.5,31.4,3.9
2024-04-08 13:49:49-04:00,24.6,29.8,65535.0,65535.0,1015.5,31.4,3.9
2024-04-08 13:49:50-04:00,24.6,29.8,65535.0,65535.0,1015.5,31.4,3.9
2024-04-08 13:49:51-04:00,24.6,29.9,65535.0,65535.0,1015.5,31.4,3.9
2024-04-08 13:49:52-04:00,24.6,29.9,65535.0,65535.0,1015.5,31.5,3.9
2024-04-08 13:49:53-04:00,24.5,30.0,65535.0,65535.0,1015.5,31.5,3.9
2024-04-08 13:49:54-04:00,24.4,30.0,65535.0,65535.0,1015.5,31.5,3.9
2024-04-08 13:49:55-04:00,24.2,30.1,65535.0,65535.0,1015.4,31.5,3.9
2024-04-08 13:49:56-04:00,24.0,30.1,65535.0,65535.0,1015.4,31.5,3.9
2024-04-08 13:49:57-04:00,23.9,30.1,65535.0,65535.0,1015.4,31.6,3.9
2024-04-08 13:49:58-04:00,23.9,30.2,65535.0,65535.0,1015.5,31.6,3.9
2024-04-08 13:49:59-04:00,23.8,30.2,65535.0,65535.0,1015.4,31.6,3.9
2024-04-08 13:50:00-04:00,23.7,30.3,65535.0,65535.0,1015.4,31.6,3.8
2024-04-08 13:50:01-04:00,23.7,30.3,65535.0,65535.0,1015.4,31.6,3.9
2024-04-08 13:50:02-04:00,23.6,30.3,65535.0,65535.0,1015.4,31.7,3.9
2024-04-08 13:50:03-04:00,23.6,30.3,65535.0,65535.0,1015.4,31.7,3.8
2024-04-08 13:50:04-04:00,23.5,30.4,65535.0,65535.0,1015.4,31.7,3.9
2024-04-08 13:50:05-04:00,23.5,30.4,65535.0,65535.0,1015.4,31.8,3.9
2024-04-08 13:50:06-04:00,23.4,30.4,65535.0,65535.0,1015.4,31.8,3.9
2024-04-08 13:50:07-04:00,23.4,30.4,65535.0,65535.0,1015.4,31.8,3.9
2024-04-08 13:50:08-04:00,23.4,30.4,65535.0,65535.0,1015.4,31.8,3.8
2024-04-08 13:50:09-04:00,23.6,30.3,65535.0,65535.0,1015.4,31.8,3.8
2024-04-08 13:50:10-04:00,23.8,30.3,65535.0,65535.0,1015.3,31.8,3.8
2024-04-08 13:50:11-04:00,23.8,30.3,65535.0,65535.0,1015.3,31.8,3.7
2024-04-08 13:50:12-04:00,24.0,30.3,65535.0,44286.0,1015.3,31.8,3.5
2024-04-08 13:50:13-04:00,24.2,30.2,65535.0,65535.0,1015.3,31.8,3.9
2024-04-08 13:50:14-04:00,24.4,30.2,65535.0,65535.0,1015.3,31.8,3.8
2024-04-08 13:50:15-04:00,24.5,30.3,65535.0,65535.0,1015.4,31.9,3.9
2024-04-08 13:50:16-04:00,24.6,30.3,65535.0,65535.0,1015.4,31.9,3.8
2024-04-08 13:50:17-04:00,24.8,30.3,65535.0,65535.0,1015.4,31.9,3.9
2024-04-08 13:50:18-04:00,24.9,30.4,65535.0,65535.0,1015.4,31.9,3.9
2024-04-08 13:50:19-04:00,24.9,30.4,65535.0,65535.0,1015.3,31.9,3.9
2024-04-08 13:50:20-04:00,24.8,30.4,65535.0,65535.0,1015.4,31.9,3.9
2024-04-08 13:50:21-04:00,24.6,30.4,65535.0,65535.0,1015.4,31.9,3.9
2024-04-08 13:50:22-04:00,24.4,30.3,65535.0,65535.0,1015.4,31.9,4.0
2024-04-08 13:50:23-04:00,24.4,30.5,65535.0,65535.0,1015.4,31.9,4.0
2024-04-08 13:50:24-04:00,24.3,30.6,65535.0,65535.0,1015.4,32.0,4.0
2024-04-08 13:50:25-04:00,24.3,30.7,65535.0,65535.0,1015.4,32.0,4.0
2024-04-08 13:50:26-04:00,24.3,30.6,65535.0,65535.0,1015.4,32.0,4.1
2024-04-08 13:50:27-04:00,24.2,30.7,65535.0,65535.0,1015.4,32.0,4.1
2024-04-08 13:50:28-04:00,24.2,30.7,65535.0,65535.0,1015.4,32.1,4.0
2024-04-08 13:50:29-04:00,24.1,30.8,65535.0,65535.0,1015.4,32.1,4.0
2024-04-08 13:50:30-04:00,24.0,30.9,65535.0,65535.0,1015.4,32.1,4.1
2024-04-08 13:50:31-04:00,23.9,30.9,65535.0,65535.0,1015.4,32.1,4.1
2024-04-08 13:50:32-04:00,23.9,30.9,65535.0,65535.0,1015.4,32.1,4.1
2024-04-08 13:50:33-04:00,23.8,31.0,65535.0,65535.0,1015.4,32.1,4.1
2024-04-08 13:50:34-04:00,23.8,31.0,65535.0,65535.0,1015.4,32.1,4.0
2024-04-08 13:50:35-04:00,23.6,31.0,65535.0,65535.0,1015.4,32.1,4.1
2024-04-08 13:50:36-04:00,23.6,31.1,65535.0,65535.0,1015.4,32.2,4.1
2024-04-08 13:50:37-04:00,23.6,31.0,65535.0,65535.0,1015.4,32.2,4.1
2024-04-08 13:50:38-04:00,23.7,31.1,65535.0,65535.0,1015.4,32.2,4.1
2024-04-08 13:50:39-04:00,23.7,31.1,65535.0,65535.0,1015.4,32.2,4.1
2024-04-08 13:50:40-04:00,23.6,31.1,65535.0,65535.0,1015.4,32.2,4.2
2024-04-08 13:50:41-04:00,23.6,31.1,65535.0,65535.0,1015.4,32.2,4.2
2024-04-08 13:50:42-04:00,23.7,31.2,65535.0,65535.0,1015.4,32.2,4.2
2024-04-08 13:50:43-04:00,23.6,31.1,65535.0,65535.0,1015.4,32.2,4.2
2024-04-08 13:50:44-04:00,23.5,31.1,65535.0,65535.0,1015.4,32.2,4.1
2024-04-08 13:50:45-04:00,23.4,30.9,65535.0,65535.0,1015.4,32.3,4.2
2024-04-08 13:50:46-04:00,23.4,31.0,65535.0,65535.0,1015.4,32.3,4.2
2024-04-08 13:50:47-04:00,23.3,31.1,65535.0,65535.0,1015.5,32.3,4.2
2024-04-08 13:50:48-04:00,23.5,31.1,65535.0,65535.0,1015.5,32.4,4.2
2024-04-08 13:50:49-04:00,23.6,31.1,65535.0,65535.0,1015.5,32.4,4.2
2024-04-08 13:50:50-04:00,23.5,31.2,65535.0,65535.0,1015.5,32.4,4.2
2024-04-08 13:50:51-04:00,23.4,31.1,65535.0,65535.0,1015.5,32.4,4.2
2024-04-08 13:50:52-04:00,23.3,31.2,65535.0,65535.0,1015.5,32.4,4.2
2024-04-08 13:50:53-04:00,23.1,31.2,65535.0,65535.0,1015.5,32.4,4.2
2024-04-08 13:50:54-04:00,23.1,31.2,65535.0,65535.0,1015.5,32.4,4.2
2024-04-08 13:50:55-04:00,23.0,31.2,65535.0,65535.0,1015.5,32.4,4.2
2024-04-08 13:50:56-04:00,22.9,31.2,65535.0,65535.0,1015.5,32.4,4.2
2024-04-08 13:50:57-04:00,22.9,31.2,65535.0,65535.0,1015.5,32.4,4.2
2024-04-08 13:50:58-04:00,22.9,31.3,65535.0,65535.0,1015.5,32.5,4.2
2024-04-08 13:50:59-04:00,22.8,31.2,65535.0,65535.0,1015.5,32.5,4.2
2024-04-08 13:51:00-04:00,22.7,31.2,65535.0,65535.0,1015.5,32.5,4.2
2024-04-08 13:51:01-04:00,22.7,31.2,65535.0,65535.0,1015.5,32.5,4.2
2024-04-08 13:51:02-04:00,22.7,31.1,65535.0,65535.0,1015.5,32.6,4.2
2024-04-08 13:51:03-04:00,22.7,31.2,65535.0,65535.0,1015.5,32.6,4.2
2024-04-08 13:51:04-04:00,22.6,31.2,65535.0,65535.0,1015.5,32.6,4.2
2024-04-08 13:51:05-04:00,22.6,31.3,65535.0,65535.0,1015.5,32.6,4.2
2024-04-08 13:51:06-04:00,22.6,31.4,65535.0,65535.0,1015.5,32.6,4.2
2024-04-08 13:51:07-04:00,22.6,31.6,65535.0,65535.0,1015.5,32.7,4.2
2024-04-08 13:51:08-04:00,22.6,31.5,65535.0,65535.0,1015.5,32.7,4.2
2024-04-08 13:51:09-04:00,22.6,31.6,65535.0,65535.0,1015.5,32.7,4.2
2024-04-08 13:51:10-04:00,22.8,31.6,65535.0,65535.0,1015.5,32.8,4.2
2024-04-08 13:51:12-04:00,22.8,31.6,65535.0,65535.0,1015.5,32.8,4.2
2024-04-08 13:51:13-04:00,22.8,31.6,65535.0,65535.0,1015.5,32.8,4.2
2024-04-08 13:51:14-04:00,22.7,31.6,65535.0,65535.0,1015.5,32.8,4.2
2024-04-08 13:51:15-04:00,22.7,31.7,65535.0,65535.0,1015.5,32.8,4.2
2024-04-08 13:51:16-04:00,22.7,31.8,65535.0,65535.0,1015.5,32.8,4.2
2024-04-08 13:51:17-04:00,22.7,31.8,65535.0,65535.0,1015.4,32.9,4.2
2024-04-08 13:51:18-04:00,22.8,32.0,65535.0,65535.0,1015.4,32.9,4.2
2024-04-08 13:51:19-04:00,22.8,32.0,65535.0,65535.0,1015.4,32.9,4.2
2024-04-08 13:51:20-04:00,22.8,32.1,65535.0,65535.0,1015.4,32.9,4.2
2024-04-08 13:51:21-04:00,22.7,32.2,65535.0,65535.0,1015.4,33.0,4.2
2024-04-08 13:51:22-04:00,22.6,32.3,65535.0,65535.0,1015.4,33.1,4.2
2024-04-08 13:51:23-04:00,22.5,32.3,65535.0,65535.0,1015.4,33.1,4.2
2024-04-08 13:51:24-04:00,22.4,32.4,65535.0,65535.0,1015.4,33.1,4.2
2024-04-08 13:51:25-04:00,22.4,32.3,65535.0,65535.0,1015.4,33.2,4.2
2024-04-08 13:51:26-04:00,22.3,32.4,65535.0,65535.0,1015.4,33.2,4.2
2024-04-08 13:51:27-04:00,22.3,32.4,65535.0,65535.0,1015.4,33.2,4.2
2024-04-08 13:51:28-04:00,22.3,32.4,65535.0,65535.0,1015.4,33.2,4.2
2024-04-08 13:51:29-04:00,22.2,32.5,65535.0,65535.0,1015.5,33.2,4.2
2024-04-08 13:51:30-04:00,22.2,32.6,65535.0,65535.0,1015.5,33.2,4.2
2024-04-08 13:51:31-04:00,22.2,32.6,65535.0,65535.0,1015.5,33.3,4.2
2024-04-08 13:51:32-04:00,22.2,32.5,65535.0,65535.0,1015.4,33.3,4.2
2024-04-08 13:51:33-04:00,22.3,32.5,65535.0,65535.0,1015.4,33.3,4.2
2024-04-08 13:51:34-04:00,22.2,32.5,65535.0,65535.0,1015.4,33.4,4.1
2024-04-08 13:51:35-04:00,22.2,32.6,65535.0,65535.0,1015.5,33.4,4.2
2024-04-08 13:51:36-04:00,22.1,32.7,65535.0,65535.0,1015.4,33.4,4.1
2024-04-08 13:51:37-04:00,22.1,32.6,65535.0,65535.0,1015.4,33.4,4.2
2024-04-08 13:51:38-04:00,22.0,32.5,65535.0,65535.0,1015.4,33.4,4.1
2024-04-08 13:51:39-04:00,22.1,32.5,65535.0,65535.0,1015.4,33.4,4.1
2024-04-08 13:51:40-04:00,22.1,32.5,65535.0,65535.0,1015.4,33.4,4.1
2024-04-08 13:51:41-04:00,22.2,32.4,65535.0,65535.0,1015.4,33.4,4.1
2024-04-08 13:51:42-04:00,22.1,32.3,65535.0,65535.0,1015.4,33.4,4.1
2024-04-08 13:51:43-04:00,22.1,32.4,65535.0,65535.0,1015.4,33.4,4.1
2024-04-08 13:51:44-04:00,22.0,32.4,65535.0,65535.0,1015.4,33.4,4.0
2024-04-08 13:51:45-04:00,21.7,32.4,65535.0,65535.0,1015.4,33.4,3.5
2024-04-08 13:51:46-04:00,21.9,32.2,65535.0,23444.0,1015.4,33.4,1.4
2024-04-08 13:51:47-04:00,21.9,32.0,65535.0,29078.0,1015.6,33.4,1.5
2024-04-08 13:51:48-04:00,21.8,31.9,65535.0,29419.0,1015.7,33.4,1.5
2024-04-08 13:51:49-04:00,21.9,31.7,65535.0,29059.0,1015.6,33.2,1.5
2024-04-08 13:51:50-04:00,21.9,31.7,65535.0,29059.0,1015.6,33.2,1.8
2024-04-08 13:51:51-04:00,21.6,31.6,65535.0,49036.5,1015.5,33.1,3.8
2024-04-08 13:51:52-04:00,22.0,31.8,65535.0,65535.0,1015.4,33.1,3.8
2024-04-08 13:51:53-04:00,22.0,31.9,65535.0,65535.0,1015.5,33.1,3.8
2024-04-08 13:51:54-04:00,22.0,32.0,65535.0,65535.0,1015.5,33.1,3.8
2024-04-08 13:51:55-04:00,22.0,32.0,65535.0,65535.0,1015.5,33.1,3.8
2024-04-08 13:51:56-04:00,21.9,32.0,65535.0,65535.0,1015.4,33.1,3.8
2024-04-08 13:51:57-04:00,21.2,32.0,65535.0,65535.0,1015.4,33.1,3.8
2024-04-08 13:51:58-04:00,21.1,31.9,65535.0,65535.0,1015.4,33.1,3.8
2024-04-08 13:51:59-04:00,21.2,31.8,65535.0,65535.0,1015.4,33.1,3.8
2024-04-08 13:52:00-04:00,21.4,31.7,65535.0,65535.0,1015.5,33.2,3.7
2024-04-08 13:52:01-04:00,21.4,31.6,65535.0,32879.0,1015.6,33.2,1.8
2024-04-08 13:52:02-04:00,22.1,31.7,65535.0,65535.0,1015.5,33.2,3.8
2024-04-08 13:52:03-04:00,22.2,31.8,65535.0,65535.0,1015.5,33.2,3.8
2024-04-08 13:52:04-04:00,22.2,31.9,65535.0,65535.0,1015.5,33.2,3.8
2024-04-08 13:52:05-04:00,22.3,31.9,65535.0,65535.0,1015.5,33.2,3.9
2024-04-08 13:52:06-04:00,22.3,32.0,65535.0,65535.0,1015.5,33.2,3.9
2024-04-08 13:52:07-04:00,22.4,32.1,65535.0,65535.0,1015.5,33.3,3.9
2024-04-08 13:52:08-04:00,22.4,32.1,65535.0,65535.0,1015.5,33.4,3.9
2024-04-08 13:52:09-04:00,22.4,32.1,65535.0,65535.0,1015.4,33.4,3.9
2024-04-08 13:52:10-04:00,22.5,32.2,65535.0,65535.0,1015.4,33.4,4.0
2024-04-08 13:52:11-04:00,22.5,32.3,65535.0,65535.0,1015.4,33.4,3.9
2024-04-08 13:52:12-04:00,22.5,32.2,65535.0,65535.0,1015.4,33.4,3.9
2024-04-08 13:52:13-04:00,22.5,32.2,65535.0,65535.0,1015.4,33.4,4.0
2024-04-08 13:52:14-04:00,22.5,32.2,65535.0,65535.0,1015.4,33.4,3.9
2024-04-08 13:52:15-04:00,22.4,32.2,65535.0,65535.0,1015.4,33.5,3.9
2024-04-08 13:52:16-04:00,22.4,32.2,65535.0,65535.0,1015.4,33.5,3.9
2024-04-08 13:52:17-04:00,22.4,32.2,65535.0,65535.0,1015.4,33.5,3.9
2024-04-08 13:52:18-04:00,22.3,32.3,65535.0,65535.0,1015.4,33.5,4.0
2024-04-08 13:52:19-04:00,22.3,32.4,65535.0,65535.0,1015.4,33.5,4.0
2024-04-08 13:52:20-04:00,22.4,32.4,65535.0,65535.0,1015.4,33.6,3.9
2024-04-08 13:52:21-04:00,22.5,32.4,65535.0,65535.0,1015.4,33.6,3.9
2024-04-08 13:52:22-04:00,22.4,32.3,65535.0,65535.0,1015.4,33.6,3.9
2024-04-08 13:52:23-04:00,22.4,32.3,65535.0,65535.0,1015.4,33.6,4.0
2024-04-08 13:52:24-04:00,22.5,32.3,65535.0,65535.0,1015.5,33.6,4.0
2024-04-08 13:52:25-04:00,22.5,32.5,65535.0,65535.0,1015.5,33.6,3.9
2024-04-08 13:52:26-04:00,22.5,32.5,65535.0,65535.0,1015.5,33.7,4.0
2024-04-08 13:52:27-04:00,22.4,32.4,65535.0,65535.0,1015.4,33.7,3.9
2024-04-08 13:52:28-04:00,22.3,32.3,65535.0,65535.0,1015.5,33.7,4.0
2024-04-08 13:52:29-04:00,22.3,32.2,65535.0,65535.0,1015.4,33.8,3.9
2024-04-08 13:52:30-04:00,22.4,32.2,65535.0,65535.0,1015.4,33.8,3.9
2024-04-08 13:52:31-04:00,22.4,32.2,65535.0,65535.0,1015.5,33.8,3.9
2024-04-08 13:52:32-04:00,22.4,32.2,65535.0,65535.0,1015.5,33.8,3.9
2024-04-08 13:52:33-04:00,22.5,32.2,65535.0,65535.0,1015.5,33.8,3.9
2024-04-08 13:52:34-04:00,22.5,32.1,65535.0,65535.0,1015.5,33.7,4.0
2024-04-08 13:52:35-04:00,22.4,32.1,65535.0,65535.0,1015.5,33.7,3.9
2024-04-08 13:52:36-04:00,22.4,32.1,65535.0,65535.0,1015.5,33.7,3.9
2024-04-08 13:52:37-04:00,22.4,32.0,65535.0,65535.0,1015.5,33.7,3.9
2024-04-08 13:52:38-04:00,22.5,32.0,65535.0,65535.0,1015.5,33.7,3.9
2024-04-08 13:52:39-04:00,22.4,32.0,65535.0,65535.0,1015.5,33.7,3.9
2024-04-08 13:52:40-04:00,22.3,32.0,65535.0,65535.0,1015.5,33.7,3.9
2024-04-08 13:52:41-04:00,22.4,32.0,65535.0,65535.0,1015.5,33.7,3.9
2024-04-08 13:52:42-04:00,22.4,31.9,65535.0,65535.0,1015.5,33.7,3.9
2024-04-08 13:52:43-04:00,22.3,31.9,65535.0,65535.0,1015.5,33.7,4.0
2024-04-08 13:52:44-04:00,22.2,31.8,65535.0,65535.0,1015.5,33.8,3.9
2024-04-08 13:52:45-04:00,22.1,31.9,65535.0,65535.0,1015.5,33.8,3.9
2024-04-08 13:52:46-04:00,22.0,31.9,65535.0,65535.0,1015.5,33.8,3.9
2024-04-08 13:52:47-04:00,21.9,31.9,65535.0,65535.0,2620.7,33.9,3.9
2024-04-08 13:52:48-04:00,21.9,32.1,65535.0,65535.0,1015.4,33.9,3.9
2024-04-08 13:52:49-04:00,22.0,32.2,65535.0,65535.0,1015.4,33.9,3.9
2024-04-08 13:52:50-04:00,22.0,32.2,65535.0,65535.0,1015.4,33.9,4.0
2024-04-08 13:52:52-04:00,22.0,32.2,65535.0,65535.0,1015.4,33.9,3.9
2024-04-08 13:52:53-04:00,22.4,32.2,65535.0,65535.0,1015.4,33.9,3.9
2024-04-08 13:52:54-04:00,22.4,32.1,65535.0,65535.0,1015.4,33.9,1.8
2024-04-08 13:52:55-04:00,22.3,31.8,65535.0,25915.0,1015.6,33.9,1.5
2024-04-08 13:52:56-04:00,22.3,31.6,65535.0,24477.0,1015.5,33.9,1.6
2024-04-08 13:52:57-04:00,22.4,31.4,65535.0,28855.0,1015.6,33.9,1.7
2024-04-08 13:52:58-04:00,22.2,31.4,65535.0,33484.0,1015.6,33.8,1.9
2024-04-08 13:52:59-04:00,22.2,31.4,65535.0,65535.0,1015.4,33.7,2.9
2024-04-08 13:53:00-04:00,22.0,31.3,65535.0,65535.0,1015.5,33.6,3.7
2024-04-08 13:53:01-04:00,21.5,31.3,65535.0,65535.0,1015.4,33.6,3.4
2024-04-08 13:53:02-04:00,21.7,31.4,65535.0,65535.0,1015.4,33.6,2.7
2024-04-08 13:53:03-04:00,21.8,31.2,65535.0,52833.0,1015.4,33.6,2.7
2024-04-08 13:53:04-04:00,22.4,31.0,65535.0,26341.0,1015.6,33.6,1.5
2024-04-08 13:53:05-04:00,22.3,30.8,65535.0,25228.0,1015.6,33.6,1.5
2024-04-08 13:53:06-04:00,22.1,30.6,65535.0,65535.0,1015.5,33.5,3.5
2024-04-08 13:53:07-04:00,22.1,30.5,65535.0,36653.0,1015.5,33.4,2.0
2024-04-08 13:53:08-04:00,22.0,30.5,65535.0,44185.0,1015.7,33.3,2.0
2024-04-08 13:53:09-04:00,22.1,30.5,65535.0,65535.0,1015.6,33.3,2.0
2024-04-08 13:53:10-04:00,22.3,30.4,65535.0,65535.0,1015.6,33.2,2.0
2024-04-08 13:53:11-04:00,22.3,30.4,65535.0,37810.0,1015.6,33.2,1.9
2024-04-08 13:53:12-04:00,22.3,30.3,65535.0,36915.0,1015.6,33.2,1.9
2024-04-08 13:53:13-04:00,22.3,30.3,65535.0,36915.0,1015.6,33.2,1.9
2024-04-08 13:53:14-04:00,22.4,30.1,65535.0,37096.0,1015.6,33.2,1.9
2024-04-08 13:53:15-04:00,22.4,30.1,65535.0,39521.0,1015.5,33.1,1.9
2024-04-08 13:53:16-04:00,23.0,30.0,65535.0,40656.0,1015.5,33.1,1.9
2024-04-08 13:53:17-04:00,23.0,30.0,65535.0,65535.0,1015.5,33.0,3.2
2024-04-08 13:53:18-04:00,23.1,29.9,65535.0,65535.0,1015.4,33.0,3.8
2024-04-08 13:53:19-04:00,23.2,29.9,65535.0,65535.0,1015.4,33.0,4.0
2024-04-08 13:53:20-04:00,23.2,30.0,65535.0,65535.0,1015.4,33.0,4.0
2024-04-08 13:53:21-04:00,23.2,30.0,65535.0,65535.0,1015.4,33.0,4.0
2024-04-08 13:53:22-04:00,23.2,30.1,65535.0,65535.0,1015.4,33.1,4.0
2024-04-08 13:53:23-04:00,23.2,30.2,65535.0,65535.0,1015.4,33.1,4.0
2024-04-08 13:53:24-04:00,23.2,30.4,65535.0,65535.0,1015.4,33.1,4.0
2024-04-08 13:53:25-04:00,23.2,30.4,65535.0,65535.0,1015.4,33.1,4.0
2024-04-08 13:53:26-04:00,23.4,30.3,65535.0,65535.0,1015.4,33.2,4.1
2024-04-08 13:53:27-04:00,23.5,30.5,65535.0,65535.0,1015.4,33.2,4.0
2024-04-08 13:53:28-04:00,23.6,30.6,65535.0,65535.0,1015.5,33.2,4.0
2024-04-08 13:53:29-04:00,23.7,30.5,65535.0,65535.0,1015.5,33.2,4.0
2024-04-08 13:53:30-04:00,23.7,30.6,65535.0,65535.0,1015.4,33.3,4.0
2024-04-08 13:53:31-04:00,23.6,30.6,65535.0,65535.0,1015.5,33.3,4.0
2024-04-08 13:53:32-04:00,23.4,30.5,65535.0,65535.0,1015.5,33.3,4.0
2024-04-08 13:53:34-04:00,23.4,30.5,65535.0,65535.0,1015.5,33.4,4.0
2024-04-08 13:53:35-04:00,23.3,30.6,65535.0,65535.0,1015.5,33.4,4.0
2024-04-08 13:53:36-04:00,23.3,30.6,65535.0,65535.0,1015.4,33.4,4.0
2024-04-08 13:53:37-04:00,23.3,30.6,65535.0,65535.0,1015.4,33.4,4.0
2024-04-08 13:53:38-04:00,23.2,30.7,65535.0,65535.0,1015.4,33.4,4.0
2024-04-08 13:53:39-04:00,23.3,30.7,65535.0,65535.0,1015.4,33.4,4.0
2024-04-08 13:53:40-04:00,23.4,30.8,65535.0,65535.0,1015.4,33.4,4.0
2024-04-08 13:53:41-04:00,23.4,30.7,65535.0,65535.0,1015.4,33.5,4.0
2024-04-08 13:53:42-04:00,23.3,30.7,65535.0,65535.0,1015.4,33.5,4.0
2024-04-08 13:53:43-04:00,23.2,30.7,65535.0,65535.0,1015.4,33.6,4.0
2024-04-08 13:53:44-04:00,23.1,30.8,65535.0,65535.0,1015.4,33.6,4.0
2024-04-08 13:53:45-04:00,23.0,30.8,65535.0,65535.0,1015.4,33.6,4.1
2024-04-08 13:53:46-04:00,23.1,30.8,65535.0,65535.0,1015.4,33.6,4.0
2024-04-08 13:53:47-04:00,23.1,30.8,65535.0,65535.0,1015.4,33.6,4.0
2024-04-08 13:53:48-04:00,23.1,30.9,65535.0,65535.0,1015.4,33.6,4.1
2024-04-08 13:53:49-04:00,23.1,30.9,65535.0,65535.0,1015.4,33.6,4.0
2024-04-08 13:53:50-04:00,23.1,31.0,65535.0,65535.0,1015.4,33.7,4.1
2024-04-08 13:53:51-04:00,23.1,31.2,65535.0,65535.0,1015.4,33.8,4.1
2024-04-08 13:53:52-04:00,23.0,31.2,65535.0,65535.0,1015.4,33.8,4.1
2024-04-08 13:53:53-04:00,22.9,31.1,65535.0,65535.0,1015.4,33.8,4.1
2024-04-08 13:53:54-04:00,22.8,31.1,65535.0,65535.0,1015.4,33.8,4.1
2024-04-08 13:53:55-04:00,22.8,31.1,65535.0,65535.0,1015.4,33.8,4.1
2024-04-08 13:53:56-04:00,22.8,31.1,65535.0,65535.0,1015.4,33.8,4.1
2024-04-08 13:53:57-04:00,22.7,31.1,65535.0,65535.0,1015.4,33.9,4.0
2024-04-08 13:53:58-04:00,22.8,31.1,65535.0,65535.0,1015.4,33.9,4.1
2024-04-08 13:53:59-04:00,22.8,31.1,65535.0,65535.0,1015.4,33.9,4.1
2024-04-08 13:54:00-04:00,22.8,31.1,65535.0,65535.0,1015.4,33.9,4.1
2024-04-08 13:54:01-04:00,22.8,31.1,65535.0,65535.0,1015.4,33.9,4.1
2024-04-08 13:54:02-04:00,22.8,31.2,65535.0,65535.0,1015.4,33.9,4.1
2024-04-08 13:54:03-04:00,22.8,31.2,65535.0,65535.0,1015.4,33.9,4.1
2024-04-08 13:54:04-04:00,22.7,31.2,65535.0,65535.0,1015.4,34.0,4.2
2024-04-08 13:54:05-04:00,22.8,31.3,65535.0,65535.0,1015.4,34.0,4.2
2024-04-08 13:54:06-04:00,22.8,31.4,65535.0,65535.0,1015.4,34.0,4.1
2024-04-08 13:54:07-04:00,22.8,31.5,65535.0,65535.0,1015.4,34.0,4.1
2024-04-08 13:54:08-04:00,22.8,31.6,65535.0,65535.0,1015.4,34.1,4.2
2024-04-08 13:54:09-04:00,22.8,31.6,65535.0,65535.0,1015.4,34.1,4.2
2024-04-08 13:54:10-04:00,22.8,31.6,65535.0,65535.0,1015.5,34.1,4.2
2024-04-08 13:54:11-04:00,22.9,31.6,65535.0,65535.0,1015.5,34.1,4.2
2024-04-08 13:54:12-04:00,22.9,31.6,65535.0,65535.0,1015.5,34.2,4.2
2024-04-08 13:54:13-04:00,22.9,31.6,65535.0,65535.0,1015.5,34.2,4.2
2024-04-08 13:54:14-04:00,23.0,31.6,65535.0,65535.0,1015.5,34.2,4.2
2024-04-08 13:54:15-04:00,23.0,31.7,65535.0,65535.0,1015.5,34.2,4.2
2024-04-08 13:54:16-04:00,23.0,31.8,65535.0,65535.0,1015.5,34.2,4.2
2024-04-08 13:54:17-04:00,22.9,31.8,65535.0,65535.0,1015.5,34.2,4.2
2024-04-08 13:54:18-04:00,22.8,31.8,65535.0,65535.0,1015.5,34.2,4.2
2024-04-08 13:54:19-04:00,22.6,31.8,65535.0,65535.0,1015.5,34.2,4.2
2024-04-08 13:54:20-04:00,22.4,31.8,65535.0,65535.0,1015.5,34.2,4.3
2024-04-08 13:54:21-04:00,22.2,31.8,65535.0,65535.0,1015.5,34.3,4.2
2024-04-08 13:54:22-04:00,22.1,31.8,65535.0,65535.0,1015.5,34.3,4.3
2024-04-08 13:54:23-04:00,22.0,31.9,65535.0,65535.0,1015.5,34.4,4.3
2024-04-08 13:54:24-04:00,22.0,32.0,65535.0,65535.0,1015.5,34.4,4.3
2024-04-08 13:54:25-04:00,21.8,31.9,65535.0,65535.0,1015.5,34.4,4.3
2024-04-08 13:54:26-04:00,21.7,31.9,65535.0,65535.0,1015.5,34.4,4.3
2024-04-08 13:54:27-04:00,21.8,31.8,65535.0,65535.0,1015.5,34.4,4.3
2024-04-08 13:54:28-04:00,21.8,31.8,65535.0,65535.0,1015.5,34.4,4.3
2024-04-08 13:54:29-04:00,21.7,31.7,65535.0,65535.0,1015.5,34.4,4.3
2024-04-08 13:54:30-04:00,21.8,31.7,65535.0,65535.0,1015.5,34.4,4.3
2024-04-08 13:54:31-04:00,21.9,31.7,65535.0,65535.0,1015.5,34.4,4.3
2024-04-08 13:54:32-04:00,22.0,31.7,65535.0,65535.0,1015.4,34.4,4.3
2024-04-08 13:54:34-04:00,22.1,31.7,65535.0,65535.0,1015.4,34.5,4.4
2024-04-08 13:54:35-04:00,22.2,31.7,65535.0,65535.0,1015.4,34.5,4.3
2024-04-08 13:54:36-04:00,22.2,31.7,65535.0,65535.0,1015.5,34.6,4.3
2024-04-08 13:54:37-04:00,22.3,31.7,65535.0,65535.0,1015.4,34.6,4.3
2024-04-08 13:54:38-04:00,22.3,31.6,65535.0,65535.0,1015.5,34.6,4.3
